#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,mean,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-26T20:30:00Z,231.6,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-26T21:00:00Z,197.6,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-26T21:30:00Z,186,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-26T22:00:00Z,176.8,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-26T22:30:00Z,159.6,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-26T23:00:00Z,114.8,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-26T23:30:00Z,102.4,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-27T00:00:00Z,92.8,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-27T00:30:00Z,74.4,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-27T01:00:00Z,72,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-27T01:30:00Z,61.6,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-27T02:00:00Z,64.8,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-27T02:30:00Z,60.8,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-27T03:00:00Z,56.8,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-27T03:30:00Z,58.4,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-27T04:00:00Z,62.8,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-27T04:30:00Z,73.2,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-27T05:00:00Z,92.4,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-27T05:30:00Z,122,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-27T06:00:00Z,184.4,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-27T06:30:00Z,221.6,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-27T07:00:00Z,249.2,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-27T07:30:00Z,272.4,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-27T08:00:00Z,278,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-27T08:30:00Z,255.6,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-27T09:00:00Z,0,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-27T09:30:00Z,0,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-27T10:00:00Z,185.6,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-27T10:30:00Z,189.6,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-27T11:00:00Z,182.8,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-27T11:30:00Z,176,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-27T12:00:00Z,178.4,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-27T12:30:00Z,180.8,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-27T13:00:00Z,185.6,value,mercado_flow
